time,q1,q2,q3,q4,q5,q6,qd1,qd2,qd3,qd4,qd5,qd6,qdd1,qdd2,qdd3,qdd4,qdd5,qdd6,tau1,tau2,tau3,tau4,tau5,tau6,x,y,z
0.29,-4.46131105824865e-20,2.14703812946478e-05,0.000998843714009392,-2.97118467944661e-18,0.0370559061556007,8.04131752373046e-20,-4.24314667519084e-19,0.000204204494633978,0.00949998852085871,-2.82588957133174e-17,0.352438202464289,7.64808579125734e-19,-2.43003358692115e-18,0.00116947119330611,0.0544060645276039,-1.61837595938337e-16,2.01839986892233,4.38002896696327e-18,0,0,0,0,0,0,0.409462111169155,3.7728169552271e-18,0.56749993374645
0.3,-4.89783360161378e-20,2.35711775241396e-05,0.00109657682267876,-3.26190394921855e-18,0.0406816874989201,8.8281302636705e-20,-4.48786908962075e-19,0.0002159819373645,0.0100478979630362,-2.98887203970882e-17,0.372764986911475,8.08918721052877e-19,-2.46392812763492e-18,0.00118578318553059,0.0551649299931397,-1.64094935513425e-16,2.0465528693179,4.44112239009423e-18,0,0,0,0,0,0,0.409453758567191,3.78477701721655e-18,0.567253478069094
0.31,-5.35899301063945e-20,2.57905404468591e-05,0.00119982588351479,-3.56903110376796e-18,0.0445121040649275,9.65934987346992e-20,-4.73583567608537e-19,0.00022791550821445,0.0106030707876627,-3.15401509140349e-17,0.393361234153121,8.53613610761383e-19,-2.494923929375e-18,0.00120070013871327,0.0558588955410366,-1.66159222223204e-16,2.07229816045546,4.49699096335449e-18,0,0,0,0,0,0,0.409444035529281,3.79727389164613e-18,0.566993150251117
0.32,-5.84509927785186e-20,2.81299619242006e-05,0.00130866030079846,-3.8927725947483e-18,0.0485497306693687,1.05355351010619e-19,-4.98675863121518e-19,0.000239991356439057,0.0111648626312704,-3.32112705249948e-17,0.414203039075879,8.98841372956106e-19,-2.52306240269816e-18,0.00121424198198332,0.0564888883129751,-1.68033213965748e-16,2.09567013818153,4.54770932745649e-18,0,0,0,0,0,0,0.409432786684938,3.81029289621521e-18,0.566718785448764
0.33,-6.35643382249303e-20,3.05907963065673e-05,0.00142314308153314,-4.2333158443163e-18,0.0527969047966482,1.14571931922881e-19,-5.24035429269633e-19,0.000252195830584839,0.011732638401808,-3.4900190069786e-17,0.435266840524868,9.44550878749026e-19,-2.54838495816116e-18,0.00122642864446991,0.0570558354506357,-1.69719668639134e-16,2.11670319834267,4.59335212311267e-18,0,0,0,0,0,0,0.409419846832896,3.82381690650033e-18,0.566430236669689
0.34,-6.89324990462639e-20,3.31742624262839e-05,0.00154333092815878,-4.59082952092179e-18,0.0572557300394145,1.24247806373057e-19,-5.49634313927064e-19,0.000264515478489607,0.0123057722786411,-3.66050479672072e-17,0.456529421303671,9.90691745659248e-19,-2.57093300632078e-18,0.0012372800553022,0.0575606640956989,-1.71221344141437e-16,2.13543173678542,4.63399399103546e-18,0,0,0,0,0,0,0.409405040942806,3.83782636007181e-18,0.566127374733178
0.35,-7.45577303924233e-20,3.58814455905096e-05,0.00166927433126606,-4.96546381509748e-18,0.0619280795381436,1.34387039169944e-19,-5.7544497907356e-19,0.000276937047282466,0.0128836477125522,-3.83240102150381e-17,0.477967908174337,1.037214337613e-18,-2.59074795773378e-18,0.00124681614360937,0.0580043013898455,-1.72540998370734e-16,2.15189014935632,4.66970957193731e-18,0,0,0,0,0,0,0.409388184197769,3.85229926660621e-18,0.565810088240738
0.36,-8.04420141036379e-20,3.87132995741513e-05,0.00180101766231059,-5.35735071524878e-18,0.0668155994207248,1.44993202493639e-19,-6.01440300794439e-19,0.000289447483383808,0.0134656574257405,-4.00552703900388e-17,0.49955977185738,1.08406976494363e-18,-2.60787122295692e-18,0.00125505683852058,0.0583876744747558,-1.73681389225101e-16,2.16611283190192,4.70057350653066e-18,0,0,0,0,0,0,0.409369082078125,3.86721122413985e-18,0.565478283556421
0.37,-8.6587062851518e-20,4.16706486127762e-05,0.00193859926632703,-5.76660428344363e-18,0.0719197122420448,1.56069383359607e-19,-6.27593569280588e-19,0.000302033932505321,0.0140512034118221,-4.17970496479505e-17,0.52128282703178,1.13120988439163e-18,-2.62234421254698e-18,0.001262022069165,0.0587117104921104,-1.74645274602612e-16,2.17813418026875,4.72666043552793e-18,0,0,0,0,0,0,0.409347530486806,3.88253544159565e-18,0.565131884796074
0.38,-9.29943242801104e-20,4.47541893955248e-05,0.00208205155464329,-6.19332093120224e-18,0.0772416204235722,1.67618191082754e-19,-6.53878488828458e-19,0.000314683739649983,0.0146396969358298,-4.35475967234951e-17,0.543115232334981,1.17858729910458e-18,-2.63420833706071e-18,0.0012677317646718,0.05897733658359,-1.75435412401345e-16,2.18798859030337,4.74804499964158e-18,0,0,0,0,0,0,0.409323315916398,3.89824276770286e-18,0.564770833824633
0.39,-9.96649851469545e-20,4.79644930580238e-05,0.00223140109759472,-6.63757969528698e-18,0.0827823096929425,1.79641764741497e-19,-6.8026917784007e-19,0.000327384449112062,0.0152305585342133,-4.53051879303751e-17,0.565035490362895,1.22615535863722e-18,-2.6435050070549e-18,0.00127220585417014,0.059185479890875,-1.76054560519374e-16,2.19571045785231,4.76480183958404e-18,0,0,0,0,0,0,0.409296215657959,3.9143017264154e-18,0.564395090260428
0.4,-1.06599975464138e-19,5.13020071752991e-05,0.00238666871723821,-7.09944251349214e-18,0.0885425525235428,1.92141780641836e-19,-7.06740168823013e-19,0.000340123804477121,0.015823218014839,-4.70681271612739e-17,0.587022447669897,1.2738681589514e-18,-2.6502756330863e-18,0.0012754642667892,0.0593370675556461,-1.76505476854777e-16,2.20133417876211,4.77700559606774e-18,0,0,0,0,0,0,0.409265998051483,3.93067855892083e-18,0.564004631485345
0.41,-1.13799972639351e-19,5.47670577546888e-05,0.00254786958006642,-7.57895450043374e-18,0.0945229115740959,2.05119459781425e-19,-7.33266408390443e-19,0.000352889748622013,0.0164171144569901,-4.88347458878555e-17,0.609055294768828,1.32168054241609e-18,-2.65456162571168e-18,0.00127752693165815,0.0594330267195837,-1.76790919305628e-16,2.20489414887933,4.78473090980513e-18,0,0,0,0,0,0,0.409232422777777,3.94733727231685e-18,0.563599452659612
0.42,-1.21265405616946e-19,5.83598512287558e-05,0.00271501328972194,-8.07614422333934e-18,0.100723743128246,2.18575575313645e-19,-7.59823257261083e-19,0.000365670423714881,0.0170116962113668,-5.06034031607648e-17,0.631113566130996,1.36954809780739e-18,-2.65640439548781e-18,0.00127841377790616,0.0594742845243685,-1.76913645770004e-16,2.2064247640505,4.78805242150865e-18,0,0,0,0,0,0,0.409195241191405,3.96423969501718e-18,0.563179566739813
0.43,-1.28996459018986e-19,6.2080476448201e-05,0.00288810397971141,-8.59102397783788e-18,0.107145200534142,2.32510460011672e-19,-7.86386490259224e-19,0.000378454171215163,0.0176064209000859,-5.23724856096275e-17,0.653177140186173,1.41742716030852e-18,-2.65584535297146e-18,0.00127814473466238,0.059461768111681,-1.7687641414598e-16,2.20596042012217,4.78704477189073e-18,0,0,0,0,0,0,0.409154196694208,3.98134553893151e-18,0.562745004498686
0.44,-1.3699307728631e-19,6.59289066747761e-05,0.00306714040611975,-9.12359006374943e-18,0.113787237644023,2.46924013732549e-19,-8.12932296314726e-19,0.000391229531873587,0.0182007554166811,-5.414040744305e-17,0.675226239322596,1.46527481150984e-18,-2.65292590871939e-18,0.00127673973105599,0.0593964046232017,-1.76681982331632e-16,2.20353551294088,4.78178260166381e-18,0,0,0,0,0,0,0.409109025148784,3.99861246844708e-18,0.562295814545132
0.45,-1.45254968819578e-19,6.99050015741965e-05,0.0032521160403243,-9.67382306087504e-18,0.120649612253802,2.6181571088126e-19,-8.39437278463015e-19,0.000403985245732172,0.0187941759261029,-5.59056104486193e-17,0.697241429886969,1.51304887940881e-18,-2.64768747328836e-18,0.00127421869621617,0.0592791212006113,-1.76333108225036e-16,2.19918443835317,4.77234055154033e-18,0,0,0,0,0,0,0.409059455331202,4.01599617622011e-18,0.561832063342783
0.46,-1.53781610120337e-19,7.40085092090543e-05,0.00344301916170897,-1.02416881047865e-17,0.127731889542655,2.77184607874799e-19,-8.65878453845086e-19,0.000416710252124229,0.0193861678647186,-5.76665639929035e-17,0.71920362218446,1.56070793841003e-18,-2.64017145723516e-18,0.00127060155927207,0.0591108449855902,-1.75832549724268e-16,2.19294159220558,4.75879326223273e-18,0,0,0,0,0,0,0.409005209422073,4.03345046576552e-18,0.561353835225396
0.47,-1.62572249932069e-19,7.82390680317312e-05,0.00363983295037844,-1.08271351626163e-17,0.135033445512597,2.9302935060624e-19,-8.922332537075e-19,0.000429393689674363,0.0199762259403122,-5.94217650214511e-17,0.741094070478703,1.60821130932522e-18,-2.63041927111654e-18,0.00126590824935287,0.058892503119819,-1.75183064727404e-16,2.18484137034467,4.74121537445345e-18,0,0,0,0,0,0,0.408946003534996,4.05092734081208e-18,0.560861232407289
0.48,-1.71625913381251e-19,8.25962088773113e-05,0.00384253557987232,-1.14300993088472e-17,0.142553470428074,3.09348181908812e-19,-9.18479523402388e-19,0.000442024896298467,0.0205638541320847,-6.11697380587915e-17,0.762894372991798,1.65551905937324e-18,-2.61847232548926e-18,0.00126015869558773,0.0586250227449783,-1.7438741113252e-16,2.17491816861697,4.71968152891493e-18,0,0,0,0,0,0,0.408881548281256,4.06837710136688e-18,0.560354374986941
0.49,-1.80941406118406e-19,8.70793569564942e-05,0.0040511003098793,-1.20505010011022e-17,0.150290972255546,3.26138949019966e-19,-9.44595522387446e-19,0.000454593409203728,0.0211485656906538,-6.2909035208435e-17,0.784586471904308,1.70259200218003e-18,-2.60437203091011e-18,0.00125337282710583,0.0583093310027487,-1.73448346837691e-16,2.16320638286902,4.6942663663296e-18,0,0,0,0,0,0,0.408811549369526,4.08574844640969e-18,0.55983340094186
0.5,-1.90517318459166e-19,9.16878338485078e-05,0.00426549557895134,-1.26882463559342e-17,0.158244780103071,3.43399111045451e-19,-9.7055992422594e-19,0.000467088964888625,0.021729883138054,-6.46382361528724e-17,0.806152653355266,1.74939169777871e-18,-2.58815979793584e-18,0.00124557057303633,0.0579463550348106,-1.72368629740993e-16,2.14974040894738,4.6650445274099e-18,0,0,0,0,0,0,0.408735708239217,4.10298858311181e-18,0.55929846611277
0.51,-2.00352029525321e-19,9.64208594940213e-05,0.00448568509721783,-1.33432274246162e-17,0.166413547659887,3.6112574642338e-19,-9.96351816586702e-19,0.000479501499142927,0.0223073382677366,-6.63559481535755e-17,0.827575547442165,1.79588045260949e-18,-2.56987703712322e-18,0.0012367718625084,0.0575370219828448,-1.71151017740503e-16,2.13455464269857,4.63209065286828e-18,0,0,0,0,0,0,0.408653722725958,4.12004334244778e-18,0.558749744175154
0.52,-2.10443711385877e-19,0.000101277554188058,0.00471162793909975,-1.40153224689305e-17,0.174795756636003,3.79315560388305e-19,-1.02195070124413e-18,0.000491821147047695,0.0228804721445697,-6.80608060509968e-17,0.848838128220969,1.84202131951971e-18,-2.54956515902902e-18,0.00122699662465122,0.0570822589885316,-1.69798268734295e-16,2.11768347996915,4.59547938341716e-18,0,0,0,0,0,0,0.408565287757602,4.13685730104059e-18,0.558187426596151
0.53,-2.20790333198114e-19,0.000106256940572908,0.00494327863602385,-1.47043962369589e-17,0.183389720201777,3.97964892435287e-19,-1.0473364940782e-18,0.000504038242975284,0.0234488351048383,-6.97514722645693e-17,0.869923713706102,1.88777809776385e-18,-2.52726557421e-18,0.00121626478859393,0.0565829931935516,-1.68313140620447e-16,2.09916131660566,4.555285359769e-18,0,0,0,0,0,0,0.408470096079007,4.15337390905182e-18,0.557611722574844
0.54,-2.31389665348637e-19,0.000111357945631042,0.00518058726913682,-1.54103002388727e-17,0.192193586427505,4.17069723783966e-19,-1.07248952507444e-18,0.000516143320589338,0.0240119867562441,-7.14266367927071e-17,0.890815965870457,1.93311533300348e-18,-2.50301969322294e-18,0.00120459628346573,0.0560401517395855,-1.66698391297033e-16,2.07902254845464,4.51158322263623e-18,0,0,0,0,0,0,0.408367839003712,4.16953562389862e-18,0.557022858963951
0.55,-2.42239283594435e-19,0.000116579402678022,0.00542349956201943,-1.6132873022722e-17,0.201205341723003,4.36625684842636e-19,-1.09739053832395e-18,0.000528127112844793,0.0245694959779057,-7.3085017212805e-17,0.911498890645391,1.97799831730733e-18,-2.4768689266246e-18,0.00119201103839577,0.0554546617683138,-1.6495677866213e-16,2.05730157136264,4.46444761273128e-18,0,0,0,0,0,0,0.40825820719054,4.18528404954887e-18,0.556421080170978
0.56,-2.53336573203937e-19,0.000121920053355419,0.00567195697340074,-1.68719404502256e-17,0.210422814277196,4.56628062672312e-19,-1.12202069202342e-18,0.000539980551987878,0.0251209409203583,-7.47253586812384e-17,0.931956837920728,2.02239308915124e-18,-2.44885468497174e-18,0.00117852898251323,0.054827450421417,-1.63091060613814e-16,2.03403278117619,4.41395317076659e-18,0,0,0,0,0,0,0.408140891443,4.20056008111408e-18,0.555806648036926
0.57,-2.64678733098066e-19,0.00012737854962372,0.00592589678987225,-1.76273159725614e-17,0.219843677497696,4.77071808450803e-19,-1.14636155847506e-18,0.000551694769556113,0.0256659090055542,-7.63464339333635e-17,0.952174501544755,2.06626643341817e-18,-2.41901837882114e-18,0.00116417004494726,0.0541594448405757,-1.6110399505016e-16,2.00925057374185,4.36017453745461e-18,0,0,0,0,0,0,0.408015583529278,4.21530405442842e-18,0.555179841690689
0.58,-2.76262779991293e-19,0.000132953455755245,0.00618525221860204,-1.83988009061553e-17,0.229465453450392,4.97951544936785e-19,-1.1703951240867e-18,0.000563261096378309,0.0262039969268623,-7.79470432835174e-17,0.972136919324227,2.10958588139821e-18,-2.38740141872955e-18,0.00114895415482705,0.0534515721674704,-1.58998339869244e-16,1.98298934490615,4.30318635350777e-18,0,0,0,0,0,0,0.407881977020476,4.22945590026964e-18,0.554540957377359
0.59,-2.88085552532699e-19,0.000138643250327057,0.006449952480049,-1.91861847084719e-17,0.239285516299032,5.19261573933868e-19,-1.19410378937171e-18,0.00057467106257457,0.0267348106490683,-7.95260146250177e-17,0.991829473024362,2.15231971078858e-18,-2.35404521525375e-18,0.00113290124128176,0.0527047595437818,-1.56776852969142e-16,1.95528349051563,4.24306325963851e-18,0,0,0,0,0,0,0.407739768144665,4.24295530284589e-18,0.55389030825873
0.6,-3.00143715447023e-19,0.000144446328213877,0.00671992290067692,-1.99892452538035e-17,0.249301095744809,5.40995883754671e-19,-1.21747036894902e-18,0.000585916397556291,0.0272579654083749,-8.10822034301632e-17,1.01123788836885,2.19443694569362e-18,-2.31899117895051e-18,0.00111603123344055,0.0519199341111903,-1.5444229224793e-16,1.92616740641685,4.17987989655927e-18,0,0,0,0,0,0,0.407588656654193,4.25574186214044e-18,0.553228224184365
0.61,-3.12433763675724e-19,0.000150361002580999,0.00699508500566874,-2.08077491090605e-17,0.259509280465946,5.63148156684893e-19,-1.24047809154315e-18,0.000596989030026159,0.0277730857124014,-8.26144927502329e-17,1.03034823503983,2.23590735662478e-18,-2.28228072037659e-18,0.00109836406043261,0.0510980230113766,-1.51997415603684e-16,1.89567548845634,4.11371090498249e-18,0,0,0,0,0,0,0.407428346703631,4.26775525967445e-18,0.552555051431731
0.62,-3.24952026518031e-19,0.000156385506877198,0.00727535661164064,-2.16414518095611e-17,0.269907021557278,5.85711776447382e-19,-1.26311059998417e-18,0.000607881087978151,0.028279805340184,-8.4121793215487e-17,1.04914692667792,2.27670146050065e-18,-2.24395525008876e-18,0.00107991965138708,0.0502399533860211,-1.49444980934479e-16,1.86384213248065,4.0446309256206e-18,0,0,0,0,0,0,0.407258547735605,4.2789354272179e-18,0.551871152413991
0.63,-3.37694671772004e-19,0.000162517996827644,0.00756065191935629,-2.24900981348207e-17,0.280491135969841,6.08679835666207e-19,-1.28535195120773e-18,0.000618584898697539,0.0287777673421756,-8.56030430351662e-17,1.06762072088221,2.31679052064695e-18,-2.20405617864378e-18,0.00106071793543316,0.0493466523768045,-1.46787746138392e-16,1.83070173433631,3.97271459918605e-18,0,0,0,0,0,0,0.407078975371711,4.28922271794792e-18,0.551176905354197
0.64,-3.50657709875586e-19,0.000168756552426818,0.00785088160644093,-2.33534223843423e-17,0.291258309950451,6.32045143330731e-19,-1.30718661625505e-18,0.000629092988760883,0.0292666240402461,-8.70572079974921e-17,1.08575671921024,2.3561465467965e-18,-2.16262491659842e-18,0.00104077884169999,0.0484190471254072,-1.44028469113498e-16,1.79628868986988,3.89803656639128e-18,0,0,0,0,0,0,0.406889352305637,4.29855807952598e-18,0.550472703924754
0.65,-3.63836998047662e-19,0.000175099179931424,0.00814595292009561,-2.42311486534057e-17,0.302205102481294,6.5580023225968e-19,-1.32859948027289e-18,0.000639398084036039,0.0297460370276821,-8.84832814696671e-17,1.10354236717802,2.39474229508928e-18,-2.11970287450945e-18,0.00102012229931676,0.0474580647735099,-1.41169907757873e-16,1.7606373949279,3.82067146794871e-18,0,0,0,0,0,0,0.406689409195513,4.30688322853807e-18,0.549758956851177
0.66,-3.77228244429109e-19,0.000181543813853299,0.00844576976981131,-2.5122991108858e-17,0.313327948719508,6.79937366565217e-19,-1.34957584251361e-18,0.000649493109682149,0.0302156771691869,-8.98802843978741e-17,1.12096545426004,2.43255126807236e-18,-2.07533146293364e-18,0.000998768237412622,0.0464646324627931,-1.38214819969594e-16,1.72378224535691,3.74069394457079e-18,0,0,0,0,0,0,0.406478885552511,4.3141408257164e-18,0.549036087479352
0.67,-3.90827012223858e-19,0.000188088318952328,0.00875023282008315,-2.60286542649029e-17,0.324623163436768,7.04448549117009e-19,-1.37010141633513e-18,0.000659371190149652,0.0306752246008808,-9.1247265307277e-17,1.13801411388922,2.46954771469995e-18,-2.02955209242775e-18,0.000976736585116755,0.0454396773349374,-1.35165963646735e-16,1.68575763700345,3.65817863696997e-18,0,0,0,0,0,0,0.406257530622621,4.32027465133846e-18,0.548304533305636
0.68,-4.04628723839947e-19,0.000194730492229358,0.00905923958312452,-2.69478332588904e-17,0.33608694445887,7.29325529006301e-19,-1.39016232920092e-18,0.000669025649180276,0.0311243687303008,-9.25833003020205e-17,1.15467682345698,2.50570663033339e-18,-1.98240617354855e-18,0.000954047271558325,0.0443841265316233,-1.32026096687373e-16,1.64659796571406,3.57320018585867e-18,0,0,0,0,0,0,0.406025104258524,4.32522978017808e-18,0.547564745469376
0.69,-4.18628665030576e-19,0.00020146806491911,0.00937268451158128,-2.78802141271071e-17,0.347715376105318,7.5455980900999e-19,-1.40974512268004e-18,0.00067845000980704,0.0315628082364007,-9.38874930652297e-17,1.1709424043132,2.54100375674113e-18,-1.93393511685281e-18,0.000930720225866501,0.0432989071945314,-1.28797976989584e-16,1.6063376273353,3.48583323194934e-18,0,0,0,0,0,0,0.405781377778442,4.32895275536505e-18,0.546817188207546
0.7,-4.32821989035163e-19,0.000208298704483091,0.00969045909124588,-2.88254740805659e-17,0.359504432628906,7.80142653054689e-19,-1.42883675244711e-18,0.000687637994354258,0.0319902510695511,-9.51589748590109e-17,1.18680002176621,2.57541558209876e-18,-1.88418033289729e-18,0.000906775377170451,0.0421849464653422,-1.25484362451443e-16,1.56501101771369,3.39615241595441e-18,0,0,0,0,0,0,0.405526134808865,4.33139176049458e-18,0.546062338271467
0.71,-4.472037207204e-19,0.000215220016602506,0.0100124519337716,-2.97832817807952e-17,0.371449981655303,8.06065093680806e-19,-1.44742458828231e-18,0.000696583524437533,0.0324064144515395,-9.6396904524451e-17,1.20223918508282,2.60891934098898e-18,-1.83318323223876e-18,0.000882232654599342,0.0410431714857362,-1.22088010971026e-16,1.52265253269579,3.30423237858632e-18,0,0,0,0,0,0,0.405259172108006,4.33249678931539e-18,0.545300684305718
0.72,-4.6176876072131e-19,0.000222229547171174,0.0103385488693867,-3.07532976156297e-17,0.383547787622641,8.3231793950661e-19,-1.4654964140714e-18,0.000705280720963759,0.0328110248755701,-9.76004684816175e-17,1.2172497474883,2.64149301440162e-18,-1.78098522543399e-18,0.000857111987282346,0.0398745093973942,-1.1861168044641e-16,1.47929656812814,3.21014776055752e-18,0,0,0,0,0,0,0.40498030036691,4.33221981231693e-18,0.544532726189589
0.73,-4.765118895823e-19,0.000229324784288441,0.0106686330396084,-3.17351739749992e-17,0.395793515221094,8.58891782692302e-19,-1.48304042780569e-18,0.000713723904131124,0.0332038181062639,-9.87688807295587e-17,1.23182190616637,2.67311532973363e-18,-1.72762772303975e-18,0.000831433304348629,0.0386798873419965,-1.1505812877567e-16,1.43497751985728,3.11397320258044e-18,0,0,0,0,0,0,0.404689344985125,4.33051493953009e-18,0.543758974341632
0.74,-4.91427771898219e-19,0.000236503160252089,0.0110025849899574,-3.27285555267192e-17,0.408182732832467,8.85777006404093e-19,-1.50004524158209e-18,0.000721907593429106,0.0335845391796587,-9.9901382846304e-17,1.24594620225925,2.70376576078911e-18,-1.6731521356128e-18,0.000805216534927361,0.0374602324612238,-1.11430113856881e-16,1.38972978372976,3.01578334536751e-18,0,0,0,0,0,0,0.404386146817916,4.32733857885503e-18,0.542979948988055
0.75,-5.06510960455412e-19,0.000243762053551251,0.0113402827626719,-3.37330794922803e-17,0.420710915969779,9.12963792278266e-19,-1.51649988160303e-18,0.000729826507638476,0.0339529424032094,-1.00997243988863e-16,1.2596135208676,2.73342452777924e-18,-1.6175998737099e-18,0.000778481608147709,0.0362164718967566,-1.07730393588121e-16,1.34358775559211,2.91565282963119e-18,0,0,0,0,0,0,0.404070562892056,4.32264958923127e-18,0.542196179395955
0.76,-5.21755900372777e-19,0.000251098790859326,0.0116816019894216,-3.47483759226381e-17,0.43337345071685,9.40442127885254e-19,-1.53239378817655e-18,0.000737475564831296,0.0343087913557872,-1.02055760893227e-16,1.27281509105055,2.76207259732236e-18,-1.56101234788783e-18,0.000751248453138842,0.0349495327902756,-1.03961725867464e-16,1.29658583129089,2.8136562960839e-18,0,0,0,0,0,0,0.403742467087278,4.31640942797212e-18,0.541408203072561
0.77,-5.37156933242819e-19,0.00025851064902689,0.0120264159840219,-3.57740679740031e-17,0.44616563716788,9.68201814193707e-19,-1.54771681571625e-18,0.00074484988237092,0.0346518588876804,-1.03076257874366e-16,1.2855424858257,2.78969168244392e-18,-1.50343096870336e-18,0.00072353699902993,0.0336603422834611,-1.00126868592986e-16,1.24875840667263,2.70986838543808e-18,0,0,0,0,0,0,0.403401750780604,4.30858229159559e-18,0.540616564931897
0.78,-5.52708301272708e-19,0.000265994857074606,0.0123745958351484,-3.68097721836302e-17,0.45908269286704,9.96232473034568e-19,-1.56245923274127e-18,0.000751944776911992,0.0349819271205942,-1.04058086826234e-16,1.2977876221691,2.8162642425765e-18,-1.44489714671324e-18,0.000695367174950139,0.0323498275179938,-9.62285796627637e-17,1.20013987758387,2.60436373840618e-18,0,0,0,0,0,0,0.40304832345083,4.29913524949846e-18,0.539821816430465
0.79,-5.68404151425333e-19,0.000273548598186144,0.0127260104990508,-3.7855098745609e-17,0.472119756248054,1.02452355456514e-18,-1.57661172187635e-18,0.00075875576440045,0.0352987874476504,-1.05000627221763e-16,1.30954276101529,2.8417734835598e-18,-1.38545229247425e-18,0.000666758910028641,0.0310189156355543,-9.22696169748725e-17,1.15076463987117,2.49721699570063e-18,0,0,0,0,0,0,0.402682113240577,4.2880383698393e-18,0.539024514673763
0.8,-5.84238539560358e-19,0.000281169011701087,0.0130805268922669,-3.89096517866531e-17,0.485271890073781,1.05306434473316e-18,-1.59016537985178e-18,0.000765278560073523,0.0356022405333877,-1.05903286112866e-16,1.32080050725727,2.86620335764064e-18,-1.32513781654315e-18,0.000637732133394602,0.029668533777823,-8.82527384273884e-17,1.10066708938106,2.38850279803387e-18,0,0,0,0,0,0,0.402303067473461,4.27526483701894e-18,0.538225221495649
0.81,-6.00205434575277e-19,0.000288853195107848,0.0134380099843372,-3.99730296418902e-17,0.498534084875806,1.08184397274086e-18,-1.60311171750343e-18,0.000771509078459731,0.0358920963137615,-1.06765498130439e-16,1.33155380974648,2.88953856347298e-18,-1.26399512947671e-18,0.000608306774177192,0.0282996090864807,-8.41807019183872e-17,1.04988162196008,2.27829578611833e-18,0,0,0,0,0,0,0.401911153124056,4.26079106017422e-18,0.537424502512734
0.82,-6.16298722546473e-19,0.000296598206036581,0.0137983228905186,-4.1044825130652e-17,0.511901262394017,1.11085141850906e-18,-1.61544265977272e-18,0.000777443433378886,0.0361681739961442,-1.07586725484356e-16,1.34179596129285,2.91176454611789e-18,-1.2020656418317e-18,0.000578502761505579,0.0269130687032077,-8.00562653459448e-17,0.998442633454793,2.16667060066647e-18,0,0,0,0,0,0,0.401506357238507,4.24459677213202e-18,0.536622926156206
0.83,-6.32512210870269e-19,0.000304401064252096,0.0141613269644992,-4.21246258322637e-17,0.525368279016197,1.14007552014122e-18,-1.62715054570665e-18,0.000783077937942092,0.0364303020593248,-1.08366457963473e-16,1.35152059866478,2.93286749704357e-18,-1.13939076416489e-18,0.000548340024508931,0.0255098397696847,-7.58821866081368e-17,0.946384519711723,2.05370188239071e-18,0,0,0,0,0,0,0.40108868730381,4.22666511830598e-18,0.535821062683616
0.84,-6.48839632403985e-19,0.000312258753646768,0.0145268818911117,-4.32120143618339e-17,0.538929929217603,1.16950498138751e-18,-1.6382281284578e-18,0.000788409104551745,0.0366783182535093,-1.09104212935628e-16,1.36072170258912,2.95283435412533e-18,-1.07601190703304e-18,0.000517838492316418,0.0240908494275924,-7.16612236030395e-17,0.89374167657742,1.9394642720035e-18,0,0,0,0,0,0,0.400658171563947,4.20698273505727e-18,0.535019483173354
0.85,-6.65274649606998e-19,0.000320168224233454,0.014894845779048,-4.43065686460447e-17,0.552580949000554,1.19912837910892e-18,-1.64866857528429e-18,0.000793433644901532,0.0369120696003204,-1.09799535347637e-16,1.36939359775118,2.97165280164564e-18,-1.01197048099291e-18,0.000487018094057207,0.022657024818611,-6.73961342287284e-17,0.840548499898427,1.82403241021727e-18,0,0,0,0,0,0,0.400214859281299,4.1855398170836e-18,0.534218758504673
0.86,-6.81810858681789e-19,0.000328126394138405,0.0152650752535735,-4.54078621989411e-17,0.566316019334014,1.22893417074125e-18,-1.65846546754982e-18,0.000798148469976431,0.0371314123927975,-1.10451997725298e-16,1.37753095279476,2.98931127029406e-18,-9.47307896601285e-19,0.000455898758860467,0.0212092930844213,-6.30896763832794e-17,0.786839385521285,1.70748093774446e-18,0,0,0,0,0,0,0.399758820941913,4.16233017344687e-18,0.533419458326249
0.87,-6.9844179371501e-19,0.000336130151594177,0.0156374255492409,-4.65154643977211e-17,0.580129769593178,1.25891070175928e-18,-1.66761280072366e-18,0.000802550690052713,0.037336212195397,-1.11061200173392e-16,1.3851287803221,3.00579893716728e-18,-8.82065564414917e-19,0.000424500415855367,0.0197485813667037,-5.87446079647684e-17,0.732648729292539,1.58988449529751e-18,0,0,0,0,0,0,0.399290148403459,4.1373512718993e-18,0.532622150016413
0.88,-7.15160930818528e-19,0.000344176356932546,0.0160117506026046,-4.76289407585253e-17,0.594016780999054,1.28904621314076e-18,-1.67610498438066e-18,0.000806637614697941,0.0375263438439921,-1.11626770375677e-16,1.39218243689393,3.02110572576913e-18,-8.16284894990582e-19,0.000392842994171076,0.018275816807139,-5.43636868712713e-17,0.678010927058733,1.47131772358886e-18,0,0,0,0,0,0,0.398808954984909,4.11060427122011e-18,0.531827397638262
0.89,-7.3196169227049e-19,0.000352261844577419,0.0163879031449348,-4.87478532122268e-17,0.607971590058051,1.31932884883053e-18,-1.68393684220121e-18,0.000810406752770968,0.0377016914458726,-1.12148363594894e-16,1.39868762302942,3.03522230601056e-18,-7.5000729888504e-19,0.000360946422936761,0.0167919265474076,-4.9949671000864e-17,0.622960374666408,1.35185526333095e-18,0,0,0,0,0,0,0.398315375497223,4.0820940413298e-18,0.531035760892982
